condition,run_id,generation,best_fitness,avg_fitness,best_coverage,best_bugs,novelty,diversity
COV_BUGS,1,2,0.658333,0.571667,0.716667,6,0.866667,0.821231
COV_BUGS,1,3,0.650000,0.586458,0.700000,6,0.866667,0.829008
COV_BUGS,1,4,0.683333,0.607917,0.766667,6,0.866667,0.831744
COV_BUGS,1,5,0.700000,0.608750,0.800000,6,0.866667,0.837663
COV_BUGS,1,6,0.708333,0.628958,0.816667,6,0.866667,0.840594
COV_BUGS,1,7,0.716667,0.625000,0.833333,6,0.866667,0.842944
COV_BUGS,1,8,0.700000,0.627500,0.800000,6,0.866667,0.845506
COV_BUGS,1,9,0.716667,0.640833,0.833333,6,0.866667,0.845290
COV_BUGS,1,10,0.716667,0.633750,0.833333,6,0.866667,0.851079
COV_BUGS,1,11,0.725000,0.656667,0.850000,6,0.883333,0.851847
COV_BUGS,1,12,0.716667,0.660417,0.833333,6,0.883333,0.853520
COV_BUGS,1,13,0.716667,0.656667,0.833333,6,0.883333,0.851189
COV_BUGS,1,14,0.725000,0.654375,0.850000,6,0.883333,0.853862
COV_BUGS,1,15,0.716667,0.664375,0.833333,6,0.883333,0.854297
COV_BUGS,1,16,0.708333,0.666458,0.816667,6,0.883333,0.855475
COV_BUGS,1,17,0.725000,0.670208,0.850000,6,0.883333,0.855623
COV_BUGS,1,18,0.716667,0.662917,0.833333,6,0.883333,0.856567
COV_BUGS,1,19,0.708333,0.659583,0.816667,6,0.883333,0.854110
COV_BUGS,1,20,0.725000,0.668542,0.850000,6,0.883333,0.857729
COV_BUGS,1,21,0.725000,0.675833,0.850000,6,0.883333,0.855150
COV_BUGS,1,22,0.716667,0.666458,0.833333,6,0.883333,0.853674
COV_BUGS,1,23,0.716667,0.675208,0.833333,6,0.883333,0.856893
COV_BUGS,1,24,0.716667,0.677500,0.833333,6,0.883333,0.858257
COV_BUGS,1,25,0.733333,0.668542,0.866667,6,0.883333,0.857332
COV_BUGS,1,26,0.733333,0.680208,0.866667,6,0.883333,0.856532
COV_BUGS,1,27,0.733333,0.673125,0.866667,6,0.883333,0.855489
COV_BUGS,1,28,0.716667,0.669792,0.833333,6,0.883333,0.856163
COV_BUGS,1,29,0.733333,0.677083,0.866667,6,0.883333,0.857561
COV_BUGS,1,30,0.733333,0.690208,0.866667,6,0.883333,0.859958
COV_BUGS,1,31,0.733333,0.691042,0.866667,6,0.883333,0.862391
COV_BUGS,1,32,0.733333,0.672083,0.866667,6,0.883333,0.863512
COV_BUGS,1,33,0.733333,0.691250,0.866667,6,0.883333,0.864093
COV_BUGS,1,34,0.733333,0.688542,0.866667,6,0.883333,0.864717
COV_BUGS,1,35,0.733333,0.686875,0.866667,6,0.883333,0.863116
COV_BUGS,1,36,0.725000,0.678750,0.850000,6,0.883333,0.863463
COV_BUGS,1,37,0.733333,0.685833,0.866667,6,0.883333,0.862949
COV_BUGS,1,38,0.733333,0.690208,0.866667,6,0.883333,0.863220
COV_BUGS,1,39,0.733333,0.701875,0.866667,6,0.883333,0.864242
COV_BUGS,1,40,0.733333,0.696250,0.866667,6,0.883333,0.863996
COV_BUGS,1,41,0.733333,0.697292,0.866667,6,0.883333,0.864532
COV_BUGS,1,42,0.733333,0.680000,0.866667,6,0.883333,0.864413
COV_BUGS,1,43,0.725000,0.694792,0.850000,6,0.883333,0.864703
COV_BUGS,1,44,0.733333,0.693750,0.866667,6,0.883333,0.865112
COV_BUGS,1,45,0.733333,0.692500,0.866667,6,0.883333,0.863677
COV_BUGS,1,46,0.733333,0.701250,0.866667,6,0.883333,0.865799
COV_BUGS,1,47,0.733333,0.707708,0.866667,6,0.883333,0.865887
COV_BUGS,1,48,0.750000,0.695625,0.800000,7,0.883333,0.868149
COV_BUGS,1,49,0.733333,0.707917,0.866667,6,0.883333,0.868215
COV_BUGS,1,50,0.733333,0.711458,0.866667,6,0.883333,0.867889
COV_BUGS,1,51,0.733333,0.701458,0.866667,6,0.883333,0.868672
COV_BUGS,1,52,0.733333,0.699375,0.866667,6,0.883333,0.868327
COV_BUGS,1,53,0.733333,0.698750,0.866667,6,0.883333,0.868634
COV_BUGS,1,54,0.733333,0.702708,0.866667,6,0.883333,0.867497
COV_BUGS,1,55,0.733333,0.682708,0.866667,6,0.883333,0.864788
COV_BUGS,1,56,0.775000,0.701250,0.850000,7,0.883333,0.868385
COV_BUGS,1,57,0.733333,0.692083,0.866667,6,0.883333,0.870826
COV_BUGS,1,58,0.733333,0.697500,0.866667,6,0.883333,0.869490
COV_BUGS,1,59,0.775000,0.710833,0.850000,7,0.883333,0.869539
COV_BUGS,2,0,0.666667,0.546667,0.733333,6,0.833333,0.808545
COV_BUGS,2,1,0.650000,0.554792,0.700000,6,0.850000,0.813088
COV_BUGS,2,2,0.633333,0.580000,0.766667,5,0.850000,0.817823
COV_BUGS,2,3,0.666667,0.571250,0.733333,6,0.866667,0.817316
COV_BUGS,2,4,0.683333,0.589792,0.766667,6,0.866667,0.821890
COV_BUGS,2,5,0.675000,0.606667,0.750000,6,0.866667,0.827318
COV_BUGS,2,6,0.708333,0.618750,0.816667,6,0.866667,0.831883
COV_BUGS,2,7,0.700000,0.621667,0.800000,6,0.866667,0.840387
COV_BUGS,2,8,0.725000,0.632292,0.850000,6,0.883333,0.847136
COV_BUGS,2,9,0.716667,0.630833,0.833333,6,0.883333,0.851647
COV_BUGS,2,10,0.725000,0.647500,0.850000,6,0.883333,0.849789
COV_BUGS,2,11,0.725000,0.657708,0.850000,6,0.883333,0.849924
COV_BUGS,2,12,0.725000,0.667708,0.850000,6,0.883333,0.851406
COV_BUGS,2,13,0.708333,0.666875,0.816667,6,0.883333,0.854471
COV_BUGS,2,14,0.708333,0.663125,0.816667,6,0.883333,0.852618
COV_BUGS,2,15,0.725000,0.663750,0.850000,6,0.883333,0.852147
COV_BUGS,2,16,0.725000,0.670625,0.850000,6,0.883333,0.853117
COV_BUGS,2,17,0.725000,0.678333,0.850000,6,0.883333,0.853315
COV_BUGS,2,18,0.725000,0.676042,0.850000,6,0.883333,0.852339
COV_BUGS,2,19,0.716667,0.680417,0.833333,6,0.883333,0.852438
COV_BUGS,2,20,0.725000,0.688542,0.850000,6,0.883333,0.853233
COV_BUGS,2,21,0.725000,0.665208,0.850000,6,0.883333,0.849652
COV_BUGS,2,22,0.725000,0.677083,0.850000,6,0.883333,0.854504
COV_BUGS,2,23,0.733333,0.687292,0.866667,6,0.883333,0.854134
COV_BUGS,2,24,0.725000,0.683750,0.850000,6,0.883333,0.854663
COV_BUGS,2,25,0.725000,0.686250,0.850000,6,0.883333,0.851728
COV_BUGS,2,26,0.716667,0.657708,0.833333,6,0.883333,0.847773
COV_BUGS,2,27,0.733333,0.684375,0.866667,6,0.883333,0.852324
COV_BUGS,2,28,0.725000,0.680833,0.850000,6,0.883333,0.853370
COV_BUGS,2,29,0.725000,0.683542,0.850000,6,0.883333,0.856479
COV_BUGS,2,30,0.725000,0.685000,0.850000,6,0.883333,0.856273
COV_BUGS,2,31,0.716667,0.688750,0.833333,6,0.900000,0.856372
COV_BUGS,2,32,0.725000,0.694167,0.850000,6,0.900000,0.856921
COV_BUGS,2,33,0.725000,0.691250,0.850000,6,0.900000,0.855243
COV_BUGS,2,34,0.725000,0.694167,0.850000,6,0.900000,0.857028
COV_BUGS,2,35,0.733333,0.690417,0.866667,6,0.900000,0.857890
COV_BUGS,2,36,0.733333,0.696667,0.866667,6,0.900000,0.860383
COV_BUGS,2,37,0.725000,0.696250,0.850000,6,0.900000,0.859025
COV_BUGS,2,38,0.725000,0.696875,0.850000,6,0.900000,0.858544
COV_BUGS,2,39,0.733333,0.690000,0.866667,6,0.900000,0.853991
COV_BUGS,2,40,0.733333,0.687292,0.866667,6,0.900000,0.858334
COV_BUGS,2,41,0.733333,0.691875,0.866667,6,0.900000,0.857392
COV_BUGS,2,42,0.733333,0.699167,0.866667,6,0.900000,0.856913
COV_BUGS,2,43,0.725000,0.696875,0.850000,6,0.900000,0.856099
COV_BUGS,2,44,0.733333,0.696250,0.866667,6,0.900000,0.857874
COV_BUGS,2,45,0.733333,0.700208,0.866667,6,0.900000,0.857949
COV_BUGS,2,46,0.733333,0.693125,0.866667,6,0.900000,0.856245
COV_BUGS,2,47,0.733333,0.699167,0.866667,6,0.900000,0.858161
COV_BUGS,2,48,0.733333,0.696250,0.866667,6,0.900000,0.857675
COV_BUGS,2,49,0.733333,0.692917,0.866667,6,0.900000,0.858461
COV_BUGS,2,50,0.725000,0.694375,0.850000,6,0.900000,0.857913
COV_BUGS,2,51,0.758333,0.708958,0.816667,7,0.900000,0.858135
COV_BUGS,2,52,0.725000,0.689583,0.850000,6,0.900000,0.857446
COV_BUGS,2,53,0.725000,0.688125,0.850000,6,0.900000,0.858679
COV_BUGS,2,54,0.741667,0.695833,0.883333,6,0.900000,0.858057
COV_BUGS,2,55,0.733333,0.692292,0.866667,6,0.900000,0.858890
COV_BUGS,2,56,0.733333,0.698750,0.866667,6,0.900000,0.860422
COV_BUGS,2,57,0.733333,0.703333,0.866667,6,0.900000,0.861876
COV_BUGS,2,58,0.725000,0.701042,0.850000,6,0.900000,0.861538
COV_BUGS,2,59,0.733333,0.700833,0.866667,6,0.900000,0.861824
COV_BUGS,3,0,0.608333,0.520000,0.716667,5,0.833333,0.811415
COV_BUGS,3,1,0.625000,0.550000,0.750000,5,0.866667,0.826055
COV_BUGS,3,2,0.675000,0.566875,0.750000,6,0.866667,0.833072
COV_BUGS,3,3,0.675000,0.585000,0.750000,6,0.866667,0.839010
COV_BUGS,3,4,0.683333,0.606042,0.766667,6,0.866667,0.842057
COV_BUGS,3,5,0.691667,0.608958,0.783333,6,0.866667,0.845804
COV_BUGS,3,6,0.675000,0.617500,0.750000,6,0.866667,0.846858
COV_BUGS,3,7,0.725000,0.621875,0.850000,6,0.883333,0.850482
COV_BUGS,3,8,0.700000,0.629792,0.800000,6,0.883333,0.853825
COV_BUGS,3,9,0.708333,0.642708,0.816667,6,0.883333,0.856684
COV_BUGS,3,10,0.716667,0.637917,0.833333,6,0.883333,0.859072
COV_BUGS,3,11,0.725000,0.658542,0.850000,6,0.883333,0.861218
COV_BUGS,3,12,0.716667,0.655833,0.833333,6,0.883333,0.861412
COV_BUGS,3,13,0.725000,0.659375,0.850000,6,0.883333,0.860728
COV_BUGS,3,14,0.733333,0.666875,0.866667,6,0.883333,0.864483
COV_BUGS,3,15,0.716667,0.666042,0.833333,6,0.883333,0.861616
COV_BUGS,3,16,0.725000,0.668958,0.850000,6,0.883333,0.861462
COV_BUGS,3,17,0.733333,0.653958,0.866667,6,0.883333,0.860349
COV_BUGS,3,18,0.725000,0.670000,0.850000,6,0.883333,0.863079
COV_BUGS,3,19,0.725000,0.662917,0.850000,6,0.883333,0.860189
COV_BUGS,3,20,0.725000,0.660833,0.850000,6,0.883333,0.860404
COV_BUGS,3,21,0.725000,0.669583,0.850000,6,0.883333,0.859812
COV_BUGS,3,22,0.733333,0.681042,0.866667,6,0.883333,0.861120
COV_BUGS,3,23,0.733333,0.669583,0.866667,6,0.883333,0.859330
COV_BUGS,3,24,0.725000,0.664583,0.850000,6,0.883333,0.857916
COV_BUGS,3,25,0.725000,0.669792,0.850000,6,0.883333,0.863462
COV_BUGS,3,26,0.725000,0.681458,0.850000,6,0.883333,0.862944
COV_BUGS,3,27,0.733333,0.668542,0.866667,6,0.883333,0.860460
COV_BUGS,3,28,0.725000,0.684792,0.850000,6,0.883333,0.864079
COV_BUGS,3,29,0.725000,0.678750,0.850000,6,0.883333,0.865173
COV_BUGS,3,30,0.725000,0.684375,0.850000,6,0.883333,0.865139
COV_BUGS,3,31,0.725000,0.677083,0.850000,6,0.883333,0.865564
COV_BUGS,3,32,0.733333,0.687083,0.866667,6,0.883333,0.867894
COV_BUGS,3,33,0.733333,0.690000,0.866667,6,0.883333,0.867785
COV_BUGS,3,34,0.741667,0.677083,0.883333,6,0.883333,0.868791
COV_BUGS,3,35,0.733333,0.692292,0.866667,6,0.883333,0.868118
COV_BUGS,3,36,0.733333,0.690833,0.866667,6,0.883333,0.868165
COV_BUGS,3,37,0.758333,0.685417,0.816667,7,0.883333,0.870479
COV_BUGS,3,38,0.733333,0.672708,0.866667,6,0.883333,0.871114
COV_BUGS,3,39,0.733333,0.679167,0.866667,6,0.883333,0.872403
COV_BUGS,3,40,0.766667,0.683542,0.833333,7,0.883333,0.872464
COV_BUGS,3,41,0.733333,0.675208,0.866667,6,0.883333,0.873592
COV_BUGS,3,42,0.725000,0.683333,0.850000,6,0.883333,0.873254
COV_BUGS,3,43,0.766667,0.686875,0.833333,7,0.883333,0.873157
COV_BUGS,3,44,0.733333,0.686667,0.866667,6,0.883333,0.872191
COV_BUGS,3,45,0.741667,0.684792,0.883333,6,0.883333,0.874018
COV_BUGS,3,46,0.733333,0.686667,0.866667,6,0.883333,0.874366
COV_BUGS,3,47,0.733333,0.691250,0.866667,6,0.883333,0.874901
COV_BUGS,3,48,0.775000,0.700000,0.850000,7,0.883333,0.872199
COV_BUGS,3,49,0.741667,0.701667,0.883333,6,0.883333,0.873525
COV_BUGS,3,50,0.741667,0.700833,0.883333,6,0.883333,0.874595
COV_BUGS,3,51,0.733333,0.689583,0.866667,6,0.883333,0.874906
COV_BUGS,3,52,0.733333,0.691667,0.866667,6,0.883333,0.872711
COV_BUGS,3,53,0.741667,0.699583,0.883333,6,0.883333,0.875437
COV_BUGS,3,54,0.783333,0.704792,0.866667,7,0.883333,0.875423
COV_BUGS,3,55,0.741667,0.697292,0.883333,6,0.883333,0.875670
COV_BUGS,3,56,0.733333,0.696667,0.866667,6,0.883333,0.874935
COV_BUGS,3,57,0.733333,0.696667,0.866667,6,0.883333,0.874228
COV_BUGS,3,58,0.741667,0.703750,0.883333,6,0.883333,0.875570
COV_BUGS,3,59,0.733333,0.695833,0.866667,6,0.883333,0.875405
COV_BUGS,4,0,0.616667,0.523750,0.733333,5,0.833333,0.805662
COV_BUGS,4,1,0.616667,0.546458,0.733333,5,0.850000,0.814843
COV_BUGS,4,2,0.658333,0.564167,0.716667,6,0.850000,0.822561
COV_BUGS,4,3,0.675000,0.582917,0.750000,6,0.866667,0.822899
COV_BUGS,4,4,0.691667,0.598333,0.783333,6,0.866667,0.827688
COV_BUGS,4,5,0.675000,0.596875,0.750000,6,0.866667,0.830849
COV_BUGS,4,6,0.675000,0.596458,0.750000,6,0.866667,0.835172
COV_BUGS,4,7,0.708333,0.610208,0.816667,6,0.866667,0.833881
COV_BUGS,4,8,0.691667,0.616458,0.783333,6,0.866667,0.840863
COV_BUGS,4,9,0.675000,0.616458,0.750000,6,0.866667,0.840154
COV_BUGS,4,10,0.716667,0.623750,0.833333,6,0.866667,0.838711
COV_BUGS,4,11,0.700000,0.628333,0.800000,6,0.866667,0.843956
COV_BUGS,4,12,0.700000,0.626458,0.800000,6,0.866667,0.842842
COV_BUGS,4,13,0.708333,0.620833,0.816667,6,0.866667,0.845857
COV_BUGS,4,14,0.708333,0.641667,0.816667,6,0.866667,0.849358
COV_BUGS,4,15,0.716667,0.639792,0.833333,6,0.866667,0.854366
COV_BUGS,4,16,0.708333,0.629375,0.816667,6,0.883333,0.852040
COV_BUGS,4,17,0.708333,0.635833,0.816667,6,0.883333,0.853177
COV_BUGS,4,18,0.725000,0.644792,0.850000,6,0.883333,0.853949
COV_BUGS,4,19,0.716667,0.647917,0.833333,6,0.883333,0.855257
COV_BUGS,4,20,0.716667,0.649375,0.833333,6,0.883333,0.855968
COV_BUGS,4,21,0.708333,0.650417,0.816667,6,0.883333,0.855338
COV_BUGS,4,22,0.716667,0.646458,0.833333,6,0.883333,0.856693
COV_BUGS,4,23,0.716667,0.644583,0.833333,6,0.883333,0.857079
COV_BUGS,4,24,0.716667,0.642500,0.833333,6,0.883333,0.858458
COV_BUGS,4,25,0.725000,0.663542,0.850000,6,0.883333,0.860810
COV_BUGS,4,26,0.716667,0.667292,0.833333,6,0.883333,0.862108
COV_BUGS,4,27,0.716667,0.653750,0.833333,6,0.883333,0.863257
COV_BUGS,4,28,0.716667,0.656875,0.833333,6,0.883333,0.861810
COV_BUGS,4,29,0.716667,0.663958,0.833333,6,0.883333,0.865367
COV_BUGS,4,30,0.733333,0.677917,0.866667,6,0.883333,0.868463
COV_BUGS,4,31,0.733333,0.653125,0.866667,6,0.883333,0.865769
COV_BUGS,4,32,0.725000,0.671458,0.850000,6,0.883333,0.866590
COV_BUGS,4,33,0.716667,0.662917,0.833333,6,0.883333,0.866357
COV_BUGS,4,34,0.716667,0.666042,0.833333,6,0.883333,0.867985
COV_BUGS,4,35,0.733333,0.671667,0.866667,6,0.883333,0.868380
COV_BUGS,4,36,0.725000,0.678750,0.850000,6,0.883333,0.867362
COV_BUGS,4,37,0.733333,0.676458,0.866667,6,0.883333,0.869067
COV_BUGS,4,38,0.733333,0.678333,0.866667,6,0.883333,0.867450
COV_BUGS,4,39,0.733333,0.683542,0.866667,6,0.883333,0.866355
COV_BUGS,4,40,0.733333,0.673750,0.866667,6,0.883333,0.866504
COV_BUGS,4,41,0.725000,0.690208,0.850000,6,0.883333,0.867571
COV_BUGS,4,42,0.733333,0.679167,0.866667,6,0.883333,0.865380
COV_BUGS,4,43,0.733333,0.682917,0.866667,6,0.883333,0.867088
COV_BUGS,4,44,0.725000,0.683125,0.850000,6,0.883333,0.866918
COV_BUGS,4,45,0.733333,0.679583,0.866667,6,0.883333,0.867168
COV_BUGS,4,46,0.766667,0.676042,0.833333,7,0.883333,0.866728
COV_BUGS,4,47,0.733333,0.689375,0.866667,6,0.883333,0.866568
COV_BUGS,4,48,0.733333,0.690625,0.866667,6,0.883333,0.866959
COV_BUGS,4,49,0.733333,0.698542,0.866667,6,0.883333,0.867953
COV_BUGS,4,50,0.733333,0.701458,0.866667,6,0.883333,0.867595
COV_BUGS,4,51,0.766667,0.698958,0.833333,7,0.883333,0.868960
COV_BUGS,4,52,0.733333,0.701458,0.866667,6,0.883333,0.869251
COV_BUGS,4,53,0.733333,0.698958,0.866667,6,0.883333,0.869262
COV_BUGS,4,54,0.783333,0.704583,0.866667,7,0.883333,0.870197
COV_BUGS,4,55,0.733333,0.700625,0.866667,6,0.883333,0.867627
COV_BUGS,4,56,0.766667,0.689167,0.833333,7,0.883333,0.868268
COV_BUGS,4,57,0.733333,0.695417,0.866667,6,0.883333,0.868220
COV_BUGS,4,58,0.733333,0.706875,0.866667,6,0.883333,0.868316
COV_BUGS,4,59,0.733333,0.703125,0.866667,6,0.883333,0.867755
COV_BUGS,5,0,0.691667,0.543542,0.783333,6,0.850000,0.808178
COV_BUGS,5,1,0.633333,0.527917,0.666667,6,0.850000,0.816972
COV_BUGS,5,2,0.700000,0.586042,0.800000,6,0.850000,0.827676
COV_BUGS,5,3,0.700000,0.603750,0.800000,6,0.866667,0.838266
COV_BUGS,5,4,0.700000,0.621042,0.800000,6,0.866667,0.843329
COV_BUGS,5,5,0.716667,0.633333,0.833333,6,0.866667,0.845199
COV_BUGS,5,6,0.700000,0.636667,0.800000,6,0.883333,0.847546
COV_BUGS,5,7,0.691667,0.630417,0.783333,6,0.883333,0.845203
COV_BUGS,5,8,0.716667,0.638125,0.833333,6,0.883333,0.846999
COV_BUGS,5,9,0.725000,0.651250,0.850000,6,0.883333,0.848896
COV_BUGS,5,10,0.708333,0.647500,0.816667,6,0.883333,0.850132
COV_BUGS,5,11,0.716667,0.643125,0.833333,6,0.883333,0.849711
COV_BUGS,5,12,0.716667,0.655417,0.833333,6,0.883333,0.852209
COV_BUGS,5,13,0.725000,0.655208,0.850000,6,0.883333,0.850546
COV_BUGS,5,14,0.716667,0.656667,0.833333,6,0.883333,0.855120
COV_BUGS,5,15,0.716667,0.656250,0.833333,6,0.883333,0.854779
COV_BUGS,5,16,0.716667,0.655000,0.833333,6,0.883333,0.853150
COV_BUGS,5,17,0.716667,0.673125,0.833333,6,0.883333,0.852366
COV_BUGS,5,18,0.733333,0.662708,0.866667,6,0.883333,0.854766
COV_BUGS,5,19,0.725000,0.669792,0.850000,6,0.883333,0.853879
COV_BUGS,5,20,0.716667,0.668542,0.833333,6,0.883333,0.853669
COV_BUGS,5,21,0.716667,0.660417,0.833333,6,0.883333,0.854386
COV_BUGS,5,22,0.733333,0.642708,0.866667,6,0.883333,0.853573
COV_BUGS,5,23,0.725000,0.667917,0.850000,6,0.883333,0.854359
COV_BUGS,5,24,0.716667,0.664792,0.833333,6,0.883333,0.858828
COV_BUGS,5,25,0.725000,0.664583,0.850000,6,0.883333,0.854484
COV_BUGS,5,26,0.725000,0.678333,0.850000,6,0.883333,0.857831
COV_BUGS,5,27,0.733333,0.695833,0.866667,6,0.883333,0.857412
COV_BUGS,5,28,0.725000,0.684583,0.850000,6,0.883333,0.856927
COV_BUGS,5,29,0.733333,0.692083,0.866667,6,0.883333,0.857046
COV_BUGS,5,30,0.725000,0.683542,0.850000,6,0.883333,0.857182
COV_BUGS,5,31,0.725000,0.675417,0.850000,6,0.883333,0.856310
COV_BUGS,5,32,0.733333,0.695625,0.866667,6,0.883333,0.859005
COV_BUGS,5,33,0.733333,0.685417,0.866667,6,0.883333,0.858748
COV_BUGS,5,34,0.733333,0.673750,0.866667,6,0.883333,0.859260
COV_BUGS,5,35,0.733333,0.686667,0.866667,6,0.883333,0.860641
COV_BUGS,5,36,0.733333,0.699375,0.866667,6,0.883333,0.862245
COV_BUGS,5,37,0.733333,0.692917,0.866667,6,0.883333,0.860938
COV_BUGS,5,38,0.733333,0.687917,0.866667,6,0.883333,0.859637
COV_BUGS,5,39,0.733333,0.695417,0.866667,6,0.883333,0.862275
COV_BUGS,5,40,0.741667,0.703958,0.883333,6,0.883333,0.862056
COV_BUGS,5,41,0.733333,0.699583,0.866667,6,0.883333,0.858621
COV_BUGS,5,42,0.725000,0.692917,0.850000,6,0.883333,0.854756
COV_BUGS,5,43,0.733333,0.684792,0.866667,6,0.883333,0.855967
COV_BUGS,5,44,0.733333,0.693958,0.866667,6,0.883333,0.855120
COV_BUGS,5,45,0.733333,0.698958,0.866667,6,0.883333,0.855334
COV_BUGS,5,46,0.733333,0.695417,0.866667,6,0.883333,0.855182
COV_BUGS,5,47,0.733333,0.708750,0.866667,6,0.883333,0.855637
COV_BUGS,5,48,0.733333,0.705625,0.866667,6,0.883333,0.857243
COV_BUGS,5,49,0.733333,0.694375,0.866667,6,0.883333,0.857928
COV_BUGS,5,50,0.733333,0.699792,0.866667,6,0.883333,0.857930
COV_BUGS,5,51,0.733333,0.707083,0.866667,6,0.883333,0.858846
COV_BUGS,5,52,0.733333,0.701042,0.866667,6,0.883333,0.858099
COV_BUGS,5,53,0.733333,0.699583,0.866667,6,0.883333,0.857430
COV_BUGS,5,54,0.733333,0.692917,0.866667,6,0.883333,0.855865
COV_BUGS,5,55,0.733333,0.699583,0.866667,6,0.883333,0.856992
COV_BUGS,5,56,0.733333,0.700208,0.866667,6,0.883333,0.857970
COV_BUGS,5,57,0.733333,0.703958,0.866667,6,0.883333,0.856687
COV_BUGS,5,58,0.733333,0.708125,0.866667,6,0.883333,0.858424
COV_BUGS,5,59,0.733333,0.703958,0.866667,6,0.883333,0.857191
COV_BUGS,6,0,0.641667,0.540833,0.783333,5,0.833333,0.811884
COV_BUGS,6,1,0.658333,0.561667,0.716667,6,0.833333,0.828221
COV_BUGS,6,2,0.666667,0.578333,0.733333,6,0.833333,0.829596
COV_BUGS,6,3,0.658333,0.589375,0.716667,6,0.850000,0.831150
COV_BUGS,6,4,0.683333,0.613125,0.766667,6,0.866667,0.834924
COV_BUGS,6,5,0.666667,0.594583,0.733333,6,0.866667,0.836831
COV_BUGS,6,6,0.691667,0.617083,0.783333,6,0.883333,0.841394
COV_BUGS,6,7,0.708333,0.628750,0.816667,6,0.883333,0.845636
COV_BUGS,6,8,0.716667,0.652917,0.833333,6,0.883333,0.847538
COV_BUGS,6,9,0.708333,0.647917,0.816667,6,0.883333,0.846769
COV_BUGS,6,10,0.716667,0.656042,0.833333,6,0.883333,0.848315
COV_BUGS,6,11,0.716667,0.651875,0.833333,6,0.883333,0.850936
COV_BUGS,6,12,0.716667,0.659583,0.833333,6,0.883333,0.854617
COV_BUGS,6,13,0.725000,0.663125,0.850000,6,0.883333,0.857311
COV_BUGS,6,14,0.725000,0.655000,0.850000,6,0.883333,0.856315
COV_BUGS,6,15,0.750000,0.662500,0.800000,7,0.883333,0.860550
COV_BUGS,6,16,0.725000,0.666667,0.850000,6,0.883333,0.860234
COV_BUGS,6,17,0.716667,0.668125,0.833333,6,0.883333,0.861722
COV_BUGS,6,18,0.725000,0.672500,0.850000,6,0.883333,0.862394
COV_BUGS,6,19,0.716667,0.680625,0.833333,6,0.883333,0.860783
COV_BUGS,6,20,0.716667,0.671667,0.833333,6,0.883333,0.860683
COV_BUGS,6,21,0.725000,0.676042,0.850000,6,0.883333,0.860525
COV_BUGS,6,22,0.733333,0.683542,0.866667,6,0.883333,0.860846
COV_BUGS,6,23,0.733333,0.692083,0.866667,6,0.883333,0.861328
COV_BUGS,6,24,0.725000,0.676458,0.850000,6,0.883333,0.860029
COV_BUGS,6,25,0.725000,0.686667,0.850000,6,0.883333,0.862291
COV_BUGS,6,26,0.725000,0.695000,0.850000,6,0.883333,0.860132
COV_BUGS,6,27,0.725000,0.685625,0.850000,6,0.883333,0.858288
COV_BUGS,6,28,0.725000,0.694167,0.850000,6,0.883333,0.859390
COV_BUGS,6,29,0.733333,0.678125,0.866667,6,0.883333,0.860067
COV_BUGS,6,30,0.725000,0.682917,0.850000,6,0.883333,0.858270
COV_BUGS,6,31,0.725000,0.675208,0.850000,6,0.883333,0.858981
COV_BUGS,6,32,0.725000,0.682292,0.850000,6,0.883333,0.857933
COV_BUGS,6,33,0.733333,0.676250,0.866667,6,0.883333,0.856833
COV_BUGS,6,34,0.725000,0.683750,0.850000,6,0.883333,0.859476
COV_BUGS,6,35,0.733333,0.683333,0.866667,6,0.883333,0.858597
COV_BUGS,6,36,0.758333,0.685000,0.816667,7,0.883333,0.857249
COV_BUGS,6,37,0.733333,0.668750,0.866667,6,0.883333,0.858976
COV_BUGS,6,38,0.733333,0.690625,0.866667,6,0.883333,0.860616
COV_BUGS,6,39,0.733333,0.682917,0.866667,6,0.883333,0.859595
COV_BUGS,6,40,0.775000,0.677500,0.850000,7,0.883333,0.860412
COV_BUGS,6,41,0.725000,0.681875,0.850000,6,0.883333,0.857033
COV_BUGS,6,42,0.733333,0.693542,0.866667,6,0.883333,0.858248
COV_BUGS,6,43,0.725000,0.685000,0.850000,6,0.883333,0.858482
COV_BUGS,6,44,0.725000,0.677500,0.850000,6,0.883333,0.857560
COV_BUGS,6,45,0.725000,0.656042,0.850000,6,0.883333,0.856182
COV_BUGS,6,46,0.725000,0.669375,0.850000,6,0.883333,0.856931
COV_BUGS,6,47,0.733333,0.679375,0.866667,6,0.883333,0.857778
COV_BUGS,6,48,0.725000,0.686875,0.850000,6,0.883333,0.858573
COV_BUGS,6,49,0.733333,0.692917,0.866667,6,0.883333,0.858361
COV_BUGS,6,50,0.733333,0.695000,0.866667,6,0.883333,0.859387
COV_BUGS,6,51,0.725000,0.679583,0.850000,6,0.883333,0.857722
COV_BUGS,6,52,0.725000,0.684375,0.850000,6,0.883333,0.860013
COV_BUGS,6,53,0.733333,0.692500,0.866667,6,0.883333,0.859502
COV_BUGS,6,54,0.733333,0.692083,0.866667,6,0.883333,0.859294
COV_BUGS,6,55,0.725000,0.686667,0.850000,6,0.883333,0.860865
COV_BUGS,6,56,0.733333,0.696458,0.866667,6,0.883333,0.860277
COV_BUGS,6,57,0.733333,0.699167,0.866667,6,0.883333,0.859322
COV_BUGS,6,58,0.758333,0.690625,0.816667,7,0.883333,0.858249
