run_id,generation,nonterminal,rule_index,probability
0,50,<segment>,0,1.000000
0,50,<segments>,0,0.222326
0,50,<segments>,1,0.777674
0,50,<start>,0,1.000000
0,50,<url>,0,1.000000
0,50,<wchar>,0,0.011705
0,50,<wchar>,1,0.743755
0,50,<wchar>,2,0.043303
0,50,<wchar>,3,0.201238
0,50,<word>,0,0.779471
0,50,<word>,1,0.220529
0,55,<authority>,0,0.554242
0,55,<authority>,1,0.445758
0,55,<digit>,0,0.364548
0,55,<digit>,1,0.027385
0,55,<digit>,2,0.017428
0,55,<digit>,3,0.010483
0,55,<digit>,4,0.047371
0,55,<digit>,5,0.028379
0,55,<digit>,6,0.000000
0,55,<digit>,7,0.067261
0,55,<digit>,8,0.398506
0,55,<digit>,9,0.038638
0,55,<digits>,0,0.249521
0,55,<digits>,1,0.750479
0,55,<fragment>,0,0.439133
0,55,<fragment>,1,0.560867
0,55,<hex>,0,0.331711
0,55,<hex>,1,0.409209
0,55,<hex>,2,0.259081
0,55,<host>,0,0.505980
0,55,<host>,1,0.494020
0,55,<hostname>,0,0.554455
0,55,<hostname>,1,0.445545
0,55,<ipv4>,0,1.000000
0,55,<key>,0,1.000000
0,55,<label>,0,1.000000
0,55,<octet>,0,0.272727
0,55,<octet>,1,0.727273
0,55,<path>,0,0.177349
0,55,<path>,1,0.185706
0,55,<path>,2,0.636945
0,55,<pchar>,0,0.248964
0,55,<pchar>,1,0.098740
0,55,<pchar>,2,0.236401
0,55,<pchar>,3,0.069364
0,55,<pchar>,4,0.346531
0,55,<pchars>,0,0.609150
0,55,<pchars>,1,0.390850
0,55,<port>,0,1.000000
0,55,<qparam>,0,0.418123
0,55,<qparam>,1,0.581877
0,55,<qparams>,0,0.354142
0,55,<qparams>,1,0.645858
0,55,<query>,0,0.443149
0,55,<query>,1,0.556851
0,55,<qvalue>,0,0.576594
0,55,<qvalue>,1,0.423406
0,55,<scheme>,0,0.243133
0,55,<scheme>,1,0.274511
0,55,<scheme>,2,0.264726
0,55,<scheme>,3,0.217630
0,55,<segment>,0,1.000000
0,55,<segments>,0,0.200149
0,55,<segments>,1,0.799851
0,55,<start>,0,1.000000
0,55,<url>,0,1.000000
0,55,<wchar>,0,0.010952
0,55,<wchar>,1,0.748826
0,55,<wchar>,2,0.040079
0,55,<wchar>,3,0.200143
0,55,<word>,0,0.759484
0,55,<word>,1,0.240516
0,59,<authority>,0,0.555043
0,59,<authority>,1,0.444957
0,59,<digit>,0,0.390184
0,59,<digit>,1,0.021319
0,59,<digit>,2,0.051587
0,59,<digit>,3,0.012214
0,59,<digit>,4,0.000278
0,59,<digit>,5,0.000000
0,59,<digit>,6,0.013653
0,59,<digit>,7,0.047439
0,59,<digit>,8,0.463326
0,59,<digit>,9,0.000000
0,59,<digits>,0,0.249283
0,59,<digits>,1,0.750717
0,59,<fragment>,0,0.440084
0,59,<fragment>,1,0.559916
0,59,<hex>,0,0.307497
0,59,<hex>,1,0.452399
0,59,<hex>,2,0.240105
0,59,<host>,0,0.491919
0,59,<host>,1,0.508081
0,59,<hostname>,0,0.583327
0,59,<hostname>,1,0.416673
0,59,<ipv4>,0,1.000000
0,59,<key>,0,1.000000
0,59,<label>,0,1.000000
0,59,<octet>,0,0.320928
0,59,<octet>,1,0.679072
0,59,<path>,0,0.181349
0,59,<path>,1,0.181130
0,59,<path>,2,0.637521
0,59,<pchar>,0,0.228827
0,59,<pchar>,1,0.135338
0,59,<pchar>,2,0.242796
0,59,<pchar>,3,0.075867
0,59,<pchar>,4,0.317173
0,59,<pchars>,0,0.584841
0,59,<pchars>,1,0.415159
0,59,<port>,0,1.000000
0,59,<qparam>,0,0.436509
0,59,<qparam>,1,0.563491
0,59,<qparams>,0,0.356714
0,59,<qparams>,1,0.643286
0,59,<query>,0,0.440915
0,59,<query>,1,0.559085
0,59,<qvalue>,0,0.570031
0,59,<qvalue>,1,0.429969
0,59,<scheme>,0,0.235529
0,59,<scheme>,1,0.269022
0,59,<scheme>,2,0.276303
0,59,<scheme>,3,0.219146
0,59,<segment>,0,1.000000
0,59,<segments>,0,0.209518
0,59,<segments>,1,0.790482
0,59,<start>,0,1.000000
0,59,<url>,0,1.000000
0,59,<wchar>,0,0.000000
0,59,<wchar>,1,0.783393
0,59,<wchar>,2,0.035924
0,59,<wchar>,3,0.180684
0,59,<word>,0,0.756935
0,59,<word>,1,0.243065
1,0,<authority>,0,0.595403
1,0,<authority>,1,0.404597
1,0,<digit>,0,0.106358
1,0,<digit>,1,0.043908
1,0,<digit>,2,0.136793
1,0,<digit>,3,0.067694
1,0,<digit>,4,0.085140
1,0,<digit>,5,0.078999
1,0,<digit>,6,0.144907
1,0,<digit>,7,0.082987
1,0,<digit>,8,0.181825
1,0,<digit>,9,0.071387
1,0,<digits>,0,0.546293
1,0,<digits>,1,0.453707
1,0,<fragment>,0,0.512623
1,0,<fragment>,1,0.487377
1,0,<hex>,0,0.324951
1,0,<hex>,1,0.386550
1,0,<hex>,2,0.288499
1,0,<host>,0,0.394710
1,0,<host>,1,0.605290
1,0,<hostname>,0,0.345639
1,0,<hostname>,1,0.654361
1,0,<ipv4>,0,1.000000
1,0,<key>,0,1.000000
1,0,<label>,0,1.000000
1,0,<octet>,0,0.427846
1,0,<octet>,1,0.572154
1,0,<path>,0,0.354448
1,0,<path>,1,0.381565
1,0,<path>,2,0.263987
1,0,<pchar>,0,0.243718
1,0,<pchar>,1,0.102246
1,0,<pchar>,2,0.085710
1,0,<pchar>,3,0.257291
1,0,<pchar>,4,0.311035
1,0,<pchars>,0,0.368985
1,0,<pchars>,1,0.631015
1,0,<port>,0,1.000000
1,0,<qparam>,0,0.469336
1,0,<qparam>,1,0.530664
1,0,<qparams>,0,0.782657
1,0,<qparams>,1,0.217343
1,0,<query>,0,0.417784
1,0,<query>,1,0.582216
